,1,2,3,4,5,6
64,-0.05566693959551052,-0.10737281509136164,-0.14045446586797278,-0.15442450026568424,-0.18212540832725715,-0.23938779532613058
128,-0.015889462061752138,-0.03661331504317124,-0.0528558893662687,-0.04639168642095201,-0.06572722663851016,-0.07108580735093854
256,-0.003896353516342898,-0.004756879620130726,-0.011355607134996766,-0.014467833529654365,-0.022935892549971245,-0.026066936752991317
512,-0.0016503305174274188,0.018686938132865254,0.012729110281863553,0.0033667855941981292,0.008678293079335072,0.002193497874904898
1024,-0.002330974595420053,0.020389416277849202,0.018239156841448445,0.014563110507459379,0.017515043343414204,0.018869801084990975
2048,-0.004160736843901488,0.020153574442291836,0.023295073490813896,0.017278112645251503,0.020923713161979506,0.020351311475675406
4096,-0.015480361405329405,0.013920160396755884,0.02227662772502802,0.021311709932394736,0.02060158165256935,0.02144543044162549
8192,-0.012685371447677913,0.0199494819073878,0.020291280878112536,0.019848165378474843,0.020074267234836275,0.021424635651413247
16384,-0.016175986128715493,0.018433061954898248,0.019830877192743457,0.020234111563904644,0.018718514432566828,0.02145307302132916
